HITId WorkerId  src trg item  hit work-seconds  accept  submit  approval
3E22YV8GG16A9GRB6T86JMDRU27PNK M0795 cs en ad 3 3049.0 "Thu Sep 02 05:07:37 2021" "Thu Sep 02 05:58:26 2021" Submitted
3GITHABACYLEH9Q54VXUN95YJSFN2V M0795 cs en ad 4 4148.0 "Thu Sep 02 09:09:08 2021" "Thu Sep 02 10:18:16 2021" Submitted
3W0KKJIARR9OVI7RNZEF581XBX2K8Q M0799 cs en ad 5 7184.0 "Thu Sep 02 07:08:33 2021" "Thu Sep 02 09:08:17 2021" Submitted
307L9TDWJYS32RMO8VBZ6JAQP6FN36 M0416 cs en ad 6 1288.0 "Thu Sep 02 05:07:42 2021" "Thu Sep 02 05:29:10 2021" Submitted
3NFWQRSHVEES8BLV5MZ6H8QQRKYFGZ M1515 cs en ad 7 2393.0 "Thu Sep 02 05:07:36 2021" "Thu Sep 02 05:47:29 2021" Submitted
3JU8CV4BRLCSR1RN788JYBDWKCCPOZ M0920 cs en ad 8 3828.0 "Thu Sep 02 07:08:34 2021" "Thu Sep 02 08:12:22 2021" Submitted
3I7KR83SNADO9NQ1SRKT54W8V3KK9F M0920 cs en ad 9 1677.0 "Thu Sep 02 07:08:10 2021" "Thu Sep 02 07:36:07 2021" Submitted
3TD33TP5DL21L3WCEKL02WO2ERTAB0 M0920 cs en ad 10 923.0 "Thu Sep 02 07:07:48 2021" "Thu Sep 02 07:23:11 2021" Submitted
3PZDSVZ3J5HOKN5S89GIGO2W36BN4R M0795 cs en ad 11 2632.0 "Thu Sep 02 06:11:49 2021" "Thu Sep 02 06:55:41 2021" Submitted
3XWUWJ18TLQ0WBJGKGJM7NSKAFSUUD M0410 cs en ad 12 1672.0 "Thu Sep 02 05:12:47 2021" "Thu Sep 02 05:40:39 2021" Submitted
36JW4WBR06K687G6PSHO282R6KBFHY M0920 cs en ad 13 5018.0 "Thu Sep 02 07:16:22 2021" "Thu Sep 02 08:40:00 2021" Submitted
3AJA9FLWSCY642RQVAZ92K366XQFIR M0799 cs en ad 14 7105.0 "Thu Sep 02 07:08:35 2021" "Thu Sep 02 09:07:00 2021" Submitted
38G0E1M85M509Q8GP6TR39U3OM1UV2 M0087 cs en ad 15 3278.0 "Thu Sep 02 07:08:36 2021" "Thu Sep 02 08:03:14 2021" Submitted
3HRWUH63QU26G69SMEZSLG8A326N5W M0925 cs en ad 16 1962.0 "Thu Sep 02 05:26:22 2021" "Thu Sep 02 05:59:04 2021" Submitted
3SMIWMMK615DOF8LFGYNPBDHVV3UWC M0087 cs en ad 17 4993.0 "Thu Sep 02 05:19:45 2021" "Thu Sep 02 06:42:58 2021" Submitted
39KV3A5D187IJNFGI3VBIUWCH79S7S M0819 cs en ad 18 5915.0 "Thu Sep 02 05:34:38 2021" "Thu Sep 02 07:13:13 2021" Submitted
3B0MCRZMBRUAC13OM8LYNBIMUH8PPG M0795 cs en ad 19 2579.0 "Thu Sep 02 05:42:24 2021" "Thu Sep 02 06:25:23 2021" Submitted
3P7RGTLO6ED2E606KXYT1Z7S1L2KAU M0799 cs en ad 20 7077.0 "Thu Sep 02 07:08:22 2021" "Thu Sep 02 09:06:19 2021" Submitted
3Y40HMYLL1ISDFDBPLU9RURO4X9UX5 M1608 cs en ad 21 7154.0 "Thu Sep 02 07:08:21 2021" "Thu Sep 02 09:07:35 2021" Submitted
3GMLHYZ0LEXHDK3LUHGBA8YX633UYB M0293 cs en ad 22 1858.0 "Thu Sep 02 05:16:06 2021" "Thu Sep 02 05:47:04 2021" Submitted
36JW4WBR06K687G6PSHO282R6KBHF0 M1573 cs en ad 23 6970.0 "Thu Sep 02 06:36:55 2021" "Thu Sep 02 08:33:05 2021" Submitted
3B623HUYJ4QMJ1KZS8NHWUS7SRFS8F M0585 cs en ad 24 771.0 "Thu Sep 02 05:10:58 2021" "Thu Sep 02 05:23:49 2021" Submitted
3BDORL6HKKDCUPAZUV3H86JUWGHCRH M0446 cs en ad 25 1054.0 "Thu Sep 02 05:07:42 2021" "Thu Sep 02 05:25:16 2021" Submitted
3AXFSPQOYQY2ZDBWDSK9ELI6JCFFJ3 M1625 cs en ad 26 1500.0 "Thu Sep 02 07:11:12 2021" "Thu Sep 02 07:36:12 2021" Submitted
3XD2A6FGFNUMX639X0TVWQNICXXS94 M1608 cs en ad 27 7165.0 "Thu Sep 02 07:10:00 2021" "Thu Sep 02 09:09:25 2021" Submitted
3PEG1BH7AER7XG5YQBYPWARYJ3NKBP M0799 cs en ad 28 6592.0 "Thu Sep 02 05:33:26 2021" "Thu Sep 02 07:23:18 2021" Submitted
3O2Y2UIUCQUXAXHEVDKLF0IJY1FFK2 M0538 cs en ad 29 797.0 "Thu Sep 02 05:39:30 2021" "Thu Sep 02 05:52:47 2021" Submitted
3B9J25CZ25DOV4AC9K3MYGOQII0CS5 M0842 cs en ad 30 765.0 "Thu Sep 02 05:07:49 2021" "Thu Sep 02 05:20:34 2021" Submitted
3HEM8MA6H9CVCD43ML0NNG8WZDUPQ7 M1515 cs en ad 31 2063.0 "Thu Sep 02 07:08:22 2021" "Thu Sep 02 07:42:45 2021" Submitted
39AYGO6AFFK2ZA96RX9XDMMAZXHN6C M0457 cs en ad 32 5942.0 "Thu Sep 02 05:44:59 2021" "Thu Sep 02 07:24:01 2021" Submitted
3TL87MO8CMP8U3ZWGDWMU0VYN1KFL5 M0784 cs en ad 33 5585.0 "Thu Sep 02 07:58:21 2021" "Thu Sep 02 09:31:26 2021" Submitted
34D9ZRXCYRU02PDEP67VSLY2IFFSAJ M1608 cs en ad 34 6991.0 "Thu Sep 02 07:08:09 2021" "Thu Sep 02 09:04:40 2021" Submitted
3Y7LTZE0YTMHIADQQ3IUOF7ZCX7UZ2 M0799 cs en ad 35 6984.0 "Thu Sep 02 05:29:56 2021" "Thu Sep 02 07:26:20 2021" Submitted
3SCKNODZ0XGL3ANBA7EPJ0M6U81N7B M1216 cs en ad 36 3670.0 "Thu Sep 02 05:08:01 2021" "Thu Sep 02 06:09:11 2021" Submitted
374UMBUHN5PPA4NRYK8C8LKCK1ECTU M1650 cs en ad 37 3808.0 "Thu Sep 02 05:07:56 2021" "Thu Sep 02 06:11:24 2021" Submitted
32FESTC2NHQ4AH2GYPYMDH6E3FLCUL M0809 cs en ad 38 3394.0 "Thu Sep 02 05:07:43 2021" "Thu Sep 02 06:04:17 2021" Submitted
302OLP89DZ7KV8OISKHVDGUKWCTAC7 M1608 cs en ad 39 516.0 "Thu Sep 02 09:23:23 2021" "Thu Sep 02 09:31:59 2021" Submitted
3EAWOID6MTXKT4W0RZF7E26W8XXV00 M0795 cs en ad 40 3639.0 "Thu Sep 02 07:07:58 2021" "Thu Sep 02 08:08:37 2021" Submitted
3DWGDA5POF4K0THINIJ7S7P6DP3V13 M0178 cs en ad 41 2929.0 "Thu Sep 02 05:16:26 2021" "Thu Sep 02 06:05:15 2021" Submitted
3VEI3XUCZRXVOEJ3Z0PNS6I1VZWPR8 M1073 cs en ad 42 992.0 "Thu Sep 02 05:17:14 2021" "Thu Sep 02 05:33:46 2021" Submitted
3UYRNV2KITZP3OSUKC6VX0I15S7N8Y M0977 cs en ad 43 959.0 "Thu Sep 02 07:08:33 2021" "Thu Sep 02 07:24:32 2021" Submitted
3W31J70BASWQ7LX44BUK7UXG1ONKCW M0041 cs en ad 44 3885.0 "Thu Sep 02 05:13:21 2021" "Thu Sep 02 06:18:06 2021" Submitted
3DZKABX2ZI54NWRG3F8R938XHMUCVA M0087 cs en ad 45 4736.0 "Thu Sep 02 05:24:25 2021" "Thu Sep 02 06:43:21 2021" Submitted
32204AGAABCCM7C10CN6KT237ZBHGZ M0457 cs en ad 46 6810.0 "Thu Sep 02 06:00:40 2021" "Thu Sep 02 07:54:10 2021" Submitted
3ZG552ORAM4RPEZE6MJLXQZB5VHV2K M1044 cs en ad 47 3712.0 "Thu Sep 02 07:08:10 2021" "Thu Sep 02 08:10:02 2021" Submitted
3VADEH0UHCX7PTJGEPPSIGNXH1FPSW M1526 cs en ad 48 689.0 "Thu Sep 02 05:08:40 2021" "Thu Sep 02 05:20:09 2021" Submitted
3L60IFZKF3IQM37CKI5O5TE4MZOHHY M0250 cs en ad 49 352.0 "Thu Sep 02 05:07:45 2021" "Thu Sep 02 05:13:37 2021" Submitted
3R5OYNIC2C984TWV3PUISLJJJKTPTL M1506 cs en ad 50 6787.0 "Thu Sep 02 05:12:10 2021" "Thu Sep 02 07:05:17 2021" Submitted
3MG8450X2OAN46BK3UKSXH5L2Y0PUC M0457 cs en ad 51 6390.0 "Thu Sep 02 05:54:08 2021" "Thu Sep 02 07:40:38 2021" Submitted
3CVDZS288H0S0LHHGPX1UDANN6AFM7 M0457 cs en ad 52 6446.0 "Thu Sep 02 05:53:16 2021" "Thu Sep 02 07:40:42 2021" Submitted
34KYK9TV2R85LZI6VK7RNWI80X0SBE M0087 cs en ad 53 4823.0 "Thu Sep 02 05:18:33 2021" "Thu Sep 02 06:38:56 2021" Submitted
3X52SWXE0X5H2LRLTPDNV5RBOVWCWK M1426 cs en ad 54 3174.0 "Thu Sep 02 05:30:49 2021" "Thu Sep 02 06:23:43 2021" Submitted
3P6ENY9P79WQIYIWQ0N955FJMC3HIR M1222 cs en ad 55 2449.0 "Thu Sep 02 05:09:36 2021" "Thu Sep 02 05:50:25 2021" Submitted
33NKDW9FFXIWRLWB3U99XO5IXX2CXD M0457 cs en ad 56 6365.0 "Thu Sep 02 05:38:17 2021" "Thu Sep 02 07:24:22 2021" Submitted
3LOJFQ4BOXF0CD3I47PVR0FYMOZKDW M0799 cs en ad 57 6986.0 "Thu Sep 02 06:36:24 2021" "Thu Sep 02 08:32:50 2021" Submitted
3PKJ68EHDNWMD9228I89H6UJZRSHJ3 M0696 cs en ad 58 1113.0 "Thu Sep 02 05:08:08 2021" "Thu Sep 02 05:26:41 2021" Submitted
3X0EMNLXEPPNHL0K8KUXT374G59PV1 M0087 cs en ad 59 3115.0 "Thu Sep 02 06:05:59 2021" "Thu Sep 02 06:57:54 2021" Submitted
3J5XXLQDHMBGAWVXAMXQG043B9HV3V M1083 cs en ad 60 3321.0 "Thu Sep 02 05:07:38 2021" "Thu Sep 02 06:02:59 2021" Submitted
3M0556243SKYI32HSQC17SZNSWKFN7 M0087 cs en ad 61 1062.0 "Thu Sep 02 09:08:47 2021" "Thu Sep 02 09:26:29 2021" Submitted
3B9J25CZ25DOV4AC9K3MYGOQII0SCL M1178 cs en ad 62 5398.0 "Thu Sep 02 07:08:22 2021" "Thu Sep 02 08:38:20 2021" Submitted
3G5RUKN2EC3PHTB4P4C9XWDCPYPN9N M0178 cs en ad 63 2922.0 "Thu Sep 02 05:16:52 2021" "Thu Sep 02 06:05:34 2021" Submitted
3H6W48L9F4P0WA0PYUZTF5QINEBPWB M0607 cs en ad 64 2891.0 "Thu Sep 02 05:07:49 2021" "Thu Sep 02 05:56:00 2021" Submitted
3RTFSSG7T86A5PLR626MYOHYI4AWLK M1178 cs en ad 65 3919.0 "Thu Sep 02 07:08:35 2021" "Thu Sep 02 08:13:54 2021" Submitted
3RSBJ6YZECQG0O2TT5CEMHZSI6PFOM M1194 cs en ad 66 1025.0 "Thu Sep 02 05:15:53 2021" "Thu Sep 02 05:32:58 2021" Submitted
3N5YJ55YXG33MCL9HAQ9TROWVG7NA2 M1142 cs en ad 67 844.0 "Thu Sep 02 07:08:36 2021" "Thu Sep 02 07:22:40 2021" Submitted
3NOEP8XAU42FLA5F8ZVFHO4PWGHPX4 M0795 cs en ad 68 935.0 "Thu Sep 02 08:30:35 2021" "Thu Sep 02 08:46:10 2021" Submitted
356ZPKYPUHH4LFVPDVHH02BYYMBPYA M0042 cs en ad 69 4496.0 "Thu Sep 02 05:11:12 2021" "Thu Sep 02 06:26:08 2021" Submitted
3L55D8AUFAXLRQML8QVBG2CRZ3WCYJ M1326 cs en ad 70 734.0 "Thu Sep 02 05:21:42 2021" "Thu Sep 02 05:33:56 2021" Submitted
38XPGNCKHT01SSE1A029Q5W9P9DV4G M0075 cs en ad 71 1081.0 "Thu Sep 02 05:48:46 2021" "Thu Sep 02 06:06:47 2021" Submitted
33P2GD6NRNSHOT8KQ38LILUWEGSHK2 M1580 cs en ad 72 1136.0 "Thu Sep 02 05:07:42 2021" "Thu Sep 02 05:26:38 2021" Submitted
30U1YOGZGAWY0WGQ9GYXIM683ICSDL M0799 cs en ad 73 3596.0 "Thu Sep 02 05:09:38 2021" "Thu Sep 02 06:09:34 2021" Submitted
366FYU4PTGP54JHI020FXIXJM00KEP M0799 cs en ad 74 5494.0 "Thu Sep 02 05:27:06 2021" "Thu Sep 02 06:58:40 2021" Submitted
3NCN4N1H1GH85MQ1NOQ5O282DYSNBX M1208 cs en ad 75 6468.0 "Thu Sep 02 07:08:10 2021" "Thu Sep 02 08:55:58 2021" Submitted
3U18MJKL1UMRFRI71OM0ZMEKVJSNC4 M0810 cs en ad 76 2296.0 "Thu Sep 02 07:07:48 2021" "Thu Sep 02 07:46:04 2021" Submitted
33Q5P9PUSPMLWGWQ4CXUU9LT5X0CZA M0799 cs en ad 77 5608.0 "Thu Sep 02 05:24:37 2021" "Thu Sep 02 06:58:05 2021" Submitted
3JYPJ2TAYI8YLOEU85PTBH4ISBLFP3 M0594 cs en ad 78 3583.0 "Thu Sep 02 07:58:52 2021" "Thu Sep 02 08:58:35 2021" Submitted
388CL5C1RJNS8ZQ2B3KMXL7B3GXHL5 M0457 cs en ad 79 7022.0 "Thu Sep 02 06:00:30 2021" "Thu Sep 02 07:57:32 2021" Submitted
3RIHDBQ1NEYCEH8NBFL1XYM03LNHM7 M1410 cs en ad 80 539.0 "Thu Sep 02 05:12:23 2021" "Thu Sep 02 05:21:22 2021" Submitted
3O2Y2UIUCQUXAXHEVDKLF0IJY1FKF7 M0457 cs en ad 81 7003.0 "Thu Sep 02 06:01:42 2021" "Thu Sep 02 07:58:25 2021" Submitted
3XUSYT70IT1YZNWE0EFD8G0P8QTD0J M0799 cs en ad 82 6864.0 "Thu Sep 02 06:11:28 2021" "Thu Sep 02 08:05:52 2021" Submitted
3LCXHSGDLT63S2UQ5B9HO4OT3UDSEE M0927 cs en ad 83 4473.0 "Thu Sep 02 05:11:37 2021" "Thu Sep 02 06:26:10 2021" Submitted
3WGCNLZJKF8Y6CHWWXJDMLJZDIZD1M M0607 cs en ad 84 3409.0 "Thu Sep 02 05:07:51 2021" "Thu Sep 02 06:04:40 2021" Submitted
31N9JPQXIPIIWZTNNG01ADB08BXHN7 M0920 cs en ad 85 2043.0 "Thu Sep 02 07:08:22 2021" "Thu Sep 02 07:42:25 2021" Submitted
3A3KKYU7P3HUB73C6E71Y1WNI90WMM M0051 cs en ad 86 2187.0 "Thu Sep 02 05:12:10 2021" "Thu Sep 02 05:48:37 2021" Submitted
3JMQI2OLFZ51KJOL1KHBJSW2GJ4ND4 M1608 cs en ad 87 6711.0 "Thu Sep 02 07:07:48 2021" "Thu Sep 02 08:59:39 2021" Submitted
3K8CQCU3KE10TPOCIFM1BGLNNZAWNM M1364 cs en ad 88 912.0 "Thu Sep 02 05:07:45 2021" "Thu Sep 02 05:22:57 2021" Submitted
338GLSUI43BVYGUM0MTN6M9TFVSSFW M1031 cs en ad 89 630.0 "Thu Sep 02 05:07:42 2021" "Thu Sep 02 05:18:12 2021" Submitted
3I01FDIL6M85VXZSF1JRR4T45ODD23 M1608 cs en ad 90 468.0 "Thu Sep 02 09:15:26 2021" "Thu Sep 02 09:23:14 2021" Submitted
3PCPFX4U40QJL0F98I4IBMUSX77FQU M0293 cs en ad 91 1845.0 "Thu Sep 02 05:16:04 2021" "Thu Sep 02 05:46:49 2021" Submitted
3NRZ1LDP7W64Q55U9HJ0E9K04GFPZ1 M0178 cs en ad 92 2929.0 "Thu Sep 02 05:16:38 2021" "Thu Sep 02 06:05:27 2021" Submitted
344M16OZKIF6CP2LXFSVPAENGV5NEX M0968 cs en ad 93 1337.0 "Thu Sep 02 07:08:10 2021" "Thu Sep 02 07:30:27 2021" Submitted
30P8I9JKOILJOBI1O5LJVX2NP58V5L M0968 cs en ad 94 1977.0 "Thu Sep 02 06:44:17 2021" "Thu Sep 02 07:17:14 2021" Submitted
3YO4AH2FPDKSOW0J50LX8F7OR5IQ01 M0799 cs en ad 95 4343.0 "Thu Sep 02 05:24:13 2021" "Thu Sep 02 06:36:36 2021" Submitted
3ZRKL6Z1E831CGQHB6Z5O795GASSGV M0920 cs en ad 96 5577.0 "Thu Sep 02 07:08:36 2021" "Thu Sep 02 08:41:33 2021" Submitted
3KL228NDMVM3OXD96XQ3XLIVZGFKG6 M0457 cs en ad 97 6873.0 "Thu Sep 02 06:03:25 2021" "Thu Sep 02 07:57:58 2021" Submitted
32PT7WK7DMFUGFVBJ1XWAEYWB2DD3E M0920 cs en ad 98 3380.0 "Thu Sep 02 07:08:33 2021" "Thu Sep 02 08:04:53 2021" Submitted
33P2GD6NRNSHOT8KQ38LILUWEGSKH5 M0271 cs en ad 99 1490.0 "Thu Sep 02 05:39:08 2021" "Thu Sep 02 06:03:58 2021" Submitted
36FFXPMST9O0EKTZOV0EP2B5YL2HOM M0920 cs en ad 100 5937.0 "Thu Sep 02 07:08:35 2021" "Thu Sep 02 08:47:32 2021" Submitted
3RHLQY6EDT4FYBEFJF2FKJQ2P29D4Z M0799 cs en ad 101 7138.0 "Thu Sep 02 07:10:10 2021" "Thu Sep 02 09:09:08 2021" Submitted
3S8A4GJRD33F7FIFTOVON3GNL0JV61 M0799 cs en ad 102 7018.0 "Thu Sep 02 05:58:36 2021" "Thu Sep 02 07:55:34 2021" Submitted
3M0556243SKYI32HSQC17SZNSWKNFF M0787 cs en ad 103 4911.0 "Thu Sep 02 07:27:51 2021" "Thu Sep 02 08:49:42 2021" Submitted
3BAWBGQGYLZYBFWKCY0GTHGJGB3V70 M0457 cs en ad 104 5144.0 "Thu Sep 02 09:09:49 2021" "Thu Sep 02 10:35:33 2021" Submitted
33CLA8O0MIBJX1U9LXTIGC4XTT9FRV M1515 cs en ad 105 2155.0 "Thu Sep 02 06:07:00 2021" "Thu Sep 02 06:42:55 2021" Submitted
3XAOZ9UYRZRSVLL11JPXMKQYWXOQ14 M1178 cs en ad 106 2767.0 "Thu Sep 02 07:08:34 2021" "Thu Sep 02 07:54:41 2021" Submitted
3DW3BNF1GHI2BT13M3SM7HCERV9V8N M0968 cs en ad 107 4878.0 "Thu Sep 02 05:40:31 2021" "Thu Sep 02 07:01:49 2021" Submitted
3YLTXLH3DF6IZK503VDTE2GV8QYHP3 M0980 cs en ad 108 1101.0 "Thu Sep 02 05:12:45 2021" "Thu Sep 02 05:31:06 2021" Submitted
3P0I4CQYVY7IBAOOJUMEQ5LSD9FWO1 M0457 cs en ad 109 5386.0 "Thu Sep 02 05:38:58 2021" "Thu Sep 02 07:08:44 2021" Submitted
3IJ95K7NDXC4W3YC3AIJPDZZTBKNGE M1515 cs en ad 110 1234.0 "Thu Sep 02 06:48:44 2021" "Thu Sep 02 07:09:18 2021" Submitted
3IVKZBIBJ09FCCLSVCHN97L6VA5SHU M0087 cs en ad 111 2509.0 "Thu Sep 02 05:08:09 2021" "Thu Sep 02 05:49:58 2021" Submitted
338GLSUI43BVYGUM0MTN6M9TFVSFSJ M1515 cs en ad 112 2089.0 "Thu Sep 02 05:37:56 2021" "Thu Sep 02 06:12:45 2021" Submitted
3SBNLSTU6U5V182448S5EF3BQXCZDX M0457 cs en ad 113 6481.0 "Thu Sep 02 06:16:47 2021" "Thu Sep 02 08:04:48 2021" Submitted
34ZTTGSNJXO3ZW6F38SIE765DMKHQU M1482 cs en ad 114 4739.0 "Thu Sep 02 05:10:18 2021" "Thu Sep 02 06:29:17 2021" Submitted
37PGLWGSJT6HKOJ4WLQ6IXVBET7KIY M0780 cs en ad 115 7140.0 "Thu Sep 02 07:08:33 2021" "Thu Sep 02 09:07:33 2021" Submitted
3IZPORCT1F93BXLFGNHIJXGA98MHRV M0087 cs en ad 116 4207.0 "Thu Sep 02 05:24:37 2021" "Thu Sep 02 06:34:44 2021" Submitted
31N9JPQXIPIIWZTNNG01ADB08BXNHD M1020 cs en ad 117 3009.0 "Thu Sep 02 05:14:26 2021" "Thu Sep 02 06:04:35 2021" Submitted
3MVY4USGB6NF87WC1UZ89JMLVNKSIN M0087 cs en ad 118 1993.0 "Thu Sep 02 08:37:49 2021" "Thu Sep 02 09:11:02 2021" Submitted
3JUDR1D0D6RZK63XKNPBR303O32Q2L M1524 cs en ad 119 5543.0 "Thu Sep 02 05:08:20 2021" "Thu Sep 02 06:40:43 2021" Submitted
3H6W48L9F4P0WA0PYUZTF5QINEBWPI M0171 cs en ad 120 882.0 "Thu Sep 02 05:08:01 2021" "Thu Sep 02 05:22:43 2021" Submitted
373L46LKP76DFZ3AE3B6UYABR8WKJA M1524 cs en ad 121 7021.0 "Thu Sep 02 05:08:23 2021" "Thu Sep 02 07:05:24 2021" Submitted
3Z33IC0JC0M2PYKDRVY07D7PB1RV9C M1537 cs en ad 122 1482.0 "Thu Sep 02 05:11:59 2021" "Thu Sep 02 05:36:41 2021" Submitted
35NNO802AVWISU47TYIMAPCF8OCNI6 M0787 cs en ad 123 4766.0 "Thu Sep 02 07:41:03 2021" "Thu Sep 02 09:00:29 2021" Submitted
3M93N4X8HKNB3IGIJCK8LK1L829SJZ M0799 cs en ad 124 5165.0 "Thu Sep 02 07:08:10 2021" "Thu Sep 02 08:34:15 2021" Submitted
3Z3R5YC0P3NWDG71PMYDGR5FHE6FT8 M1608 cs en ad 125 6736.0 "Thu Sep 02 07:19:06 2021" "Thu Sep 02 09:11:22 2021" Submitted
351S7I5UG9WEN5ODBG3MMQRFL31NJI M0001 cs en ad 126 5794.0 "Thu Sep 02 05:08:07 2021" "Thu Sep 02 06:44:41 2021" Submitted
30EMX9PEVKJ6E2M01XKKMZ1YNR9SKY M0457 cs en ad 127 4704.0 "Thu Sep 02 05:38:48 2021" "Thu Sep 02 06:57:12 2021" Submitted
3L84EBDQ3728QJ9SWOBIVDAO6XWKK9 M0977 cs en ad 128 2844.0 "Thu Sep 02 07:08:34 2021" "Thu Sep 02 07:55:58 2021" Submitted
3NKW03WTLM7LWM14Y7EIFAGSSAXWQ9 M1266 cs en ad 129 540.0 "Thu Sep 02 05:13:43 2021" "Thu Sep 02 05:22:43 2021" Submitted
3J6BHNX0U9S9YPUVT13YN5RS0S1NKH M0977 cs en ad 130 3501.0 "Thu Sep 02 07:08:35 2021" "Thu Sep 02 08:06:56 2021" Submitted
31KSVEGZ34SL8NG4BM3IK0QXOWZWRA M0457 cs en ad 131 4452.0 "Thu Sep 02 05:35:31 2021" "Thu Sep 02 06:49:43 2021" Submitted
33J5JKFMK6YO5OZGON3GAD5VUH2Q3W M1592 cs en ad 132 5263.0 "Thu Sep 02 05:11:25 2021" "Thu Sep 02 06:39:08 2021" Submitted
3IVKZBIBJ09FCCLSVCHN97L6VA5HSJ M1173 cs en ad 133 3209.0 "Thu Sep 02 07:38:49 2021" "Thu Sep 02 08:32:18 2021" Submitted
35XW21VSVGEHY84IMXWL1ZEDCRESL1 M0799 cs en ad 134 6389.0 "Thu Sep 02 06:22:27 2021" "Thu Sep 02 08:08:56 2021" Submitted
3QREJ3J433XJAPRAHONJADN3VX1KLC M0032 cs en ad 135 562.0 "Thu Sep 02 05:08:11 2021" "Thu Sep 02 05:17:33 2021" Submitted
391JB9X4ZY83G79VH0OYAQ2SV2RKME M1515 cs en ad 136 3366.0 "Thu Sep 02 07:08:34 2021" "Thu Sep 02 08:04:40 2021" Submitted
3DTJ4WT8BDF0TEG4033PKXLWQ9DZEQ M1506 cs en ad 137 5236.0 "Thu Sep 02 05:11:59 2021" "Thu Sep 02 06:39:15 2021" Submitted
3VP28W7DUNKSZSG0VENV2F6W2ASZF8 M0977 cs en ad 138 660.0 "Thu Sep 02 05:33:36 2021" "Thu Sep 02 05:44:36 2021" Submitted
3SBX2M1TKDN9NKIKO18ZKIX18HYQ4H M1515 cs en ad 139 1303.0 "Thu Sep 02 07:08:09 2021" "Thu Sep 02 07:29:52 2021" Submitted
31GN6YMHLPSX92GHQB3NAAVTAYIWSY M0087 cs en ad 140 4898.0 "Thu Sep 02 05:21:32 2021" "Thu Sep 02 06:43:10 2021" Submitted
3EQVJH0T40LGRCY7KCMDJCHSXTJHT8 M0799 cs en ad 141 3825.0 "Thu Sep 02 05:23:19 2021" "Thu Sep 02 06:27:04 2021" Submitted
3J6BHNX0U9S9YPUVT13YN5RS0S1KNE M0080 cs en ad 142 1986.0 "Thu Sep 02 07:09:07 2021" "Thu Sep 02 07:42:13 2021" Submitted
3K3G488TR28RJ3MK26R9PA3F8DTQ5M M1628 cs en ad 143 889.0 "Thu Sep 02 05:07:54 2021" "Thu Sep 02 05:22:43 2021" Submitted
3XBYQ44Z6P4YO2TWFB8DKFRFCHWWTN M0087 cs en ad 144 4800.0 "Thu Sep 02 05:20:19 2021" "Thu Sep 02 06:40:19 2021" Submitted
3OYHVNTV5TYRGAU7UG3B2URXQ26KOT M0457 cs en ad 145 5381.0 "Thu Sep 02 05:39:29 2021" "Thu Sep 02 07:09:10 2021" Submitted
3OPLMF3EU5NKIVCDE1FZ2547PS6NLK M0799 cs en ad 146 654.0 "Thu Sep 02 05:09:35 2021" "Thu Sep 02 05:20:29 2021" Submitted
3VP28W7DUNKSZSG0VENV2F6W2CBFZB M1543 ha en ad 8 3175.0 "Fri Sep 10 09:10:54 2021" "Fri Sep 10 10:03:49 2021" Submitted
3OID399FXG7PWRB43WYYBNNTEU1DFA M0440 ha en ad 9 60.0 "Fri Sep 10 10:52:55 2021" "Fri Sep 10 10:53:55 2021" Submitted
3WRBLBQ2GR81B76524GLE13MLKSG0J M0123 ha en ad 12 925.0 "Fri Sep 10 04:34:23 2021" "Fri Sep 10 04:49:48 2021" Submitted
3BFF0DJK8XC5HLCNV6YCNQOU66JSTR M0482 ha en ad 14 1805.0 "Fri Sep 10 03:24:55 2021" "Fri Sep 10 03:55:00 2021" Submitted
3H4IKZHALBIA6VFYQEVEFX8WUPPNN9 M0440 ha en ad 15 26.0 "Fri Sep 10 11:19:09 2021" "Fri Sep 10 11:19:35 2021" Submitted
3VDVA3ILIDF1IWRNYNKLS6MWQCYG1M M0052 ha en ad 19 3853.0 "Fri Sep 10 14:54:58 2021" "Fri Sep 10 15:59:11 2021" Submitted
3K3G488TR28RJ3MK26R9PA3F8FCQ59 M0440 ha en ad 22 40.0 "Fri Sep 10 11:04:50 2021" "Fri Sep 10 11:05:30 2021" Submitted
3MVY4USGB6NF87WC1UZ89JMLVP3IS0 M1264 ha en ad 23 5382.0 "Fri Sep 10 06:21:08 2021" "Fri Sep 10 07:50:50 2021" Submitted
36QZ6V1589DKHYRCVBOMSMAWPKQSUI M0141 ha en ad 24 930.0 "Fri Sep 10 03:26:07 2021" "Fri Sep 10 03:41:37 2021" Submitted
3CMIQF80GNQN27MY7P1EHGHF4ANQ6P M1535 ha en ad 26 1552.0 "Fri Sep 10 06:07:23 2021" "Fri Sep 10 06:33:15 2021" Submitted
3MWOYZD5WVOSOGFARTVRUM81KZUNOO M1264 ha en ad 27 4914.0 "Fri Sep 10 06:20:31 2021" "Fri Sep 10 07:42:25 2021" Submitted
3K1H3NEY7LZVAR7ZEG4GT8N5F91DG9 M1082 ha en ad 31 6436.0 "Fri Sep 10 09:28:04 2021" "Fri Sep 10 11:15:20 2021" Submitted
32XN26MTXZJHXZK6DVD1RT8UH1EL0U M1115 ha en ad 33 549.0 "Fri Sep 10 03:40:07 2021" "Fri Sep 10 03:49:16 2021" Submitted
